Region,Constituency,Stations,Centers,Code,UDP,NPP,NUP,PDOIS,GDC,INDP,LEAVE_BLANK
BRIKAMA,KOMBO EAST,KAFUTA BANTABA,KAFUTA BANTABA 4,307104,0,0,0,0,0,0,
BRIKAMA,KOMBO EAST,SOHM HEALTH CENTRE,SOHM HEALTH CENTRE 1,307111,0,0,0,0,0,0,
BRIKAMA,KOMBO EAST,SOHM HEALTH CENTRE,SOHM HEALTH CENTRE 2,307112,0,0,0,0,0,0,
BRIKAMA,KOMBO EAST,OMORTO SKILL CENTRE,OMORTO SKILL CENTRE,307121,0,0,0,0,0,0,
BRIKAMA,KOMBO EAST,GIBORO KUTA BANTABA,GIBORO KUTA BANTABA 1,307131,0,0,0,0,0,0,
BRIKAMA,KOMBO EAST,GIBORO KUTA BANTABA,GIBORO KUTA BANTABA 2,307132,0,0,0,0,0,0,
BRIKAMA,KOMBO EAST,GIBORO KUTA BANTABA,GIBORO KUTA BANTABA 3,307133,0,0,0,0,0,0,
BRIKAMA,KOMBO EAST,GIBORO KUTA BANTABA,GIBORO KUTA BANTABA 4,307134,0,0,0,0,0,0,
BRIKAMA,KOMBO EAST,BASORI BANTABA,BASORI BANTABA 1,307141,0,0,0,0,0,0,
BRIKAMA,KOMBO EAST,BASORI BANTABA,BASORI BANTABA 2,307142,0,0,0,0,0,0,
BRIKAMA,KOMBO EAST,BASORI BANTABA,BASORI BANTABA 3,307143,0,0,0,0,0,0,
BRIKAMA,KOMBO EAST,TUBA KUTA BANTABA,TUBA KUTA BANTABA 1,307151,0,0,0,0,0,0,
BRIKAMA,KOMBO EAST,TUBA KUTA BANTABA,TUBA KUTA BANTABA 2,307152,0,0,0,0,0,0,
BRIKAMA,KOMBO EAST,MANDINABA BANTABA,MANDINABA BANTABA 1,307161,0,0,0,0,0,0,
BRIKAMA,KOMBO EAST,MANDINABA BANTABA,MANDINABA BANTABA 2,307162,0,0,0,0,0,0,
BRIKAMA,KOMBO EAST,MANDINABA BANTABA,MANDINABA BANTABA 3,307163,0,0,0,0,0,0,
BRIKAMA,FONI BREFET,SOMITA CCF,SOMITA CCF 1,308011,0,0,0,0,0,0,
BRIKAMA,FONI BREFET,SOMITA CCF,SOMITA CCF 2,308012,0,0,0,0,0,0,
BRIKAMA,FONI BREFET,SOMITA CCF,SOMITA CCF 3,308013,0,0,0,0,0,0,
BRIKAMA,FONI BREFET,NDEMBAN TENDA BANTABA,NDEMBAN TENDA BANTABA 1,308021,0,0,0,0,0,0,
BRIKAMA,FONI BREFET,NDEMBAN TENDA BANTABA,NDEMBAN TENDA BANTABA 2,308022,0,0,0,0,0,0,
BRIKAMA,FONI BREFET,NDEMBAN TENDA BANTABA,NDEMBAN TENDA BANTABA 3,308023,0,0,0,0,0,0,
BRIKAMA,FONI BREFET,BESSI CCF,BESSI CCF 1,308031,0,0,0,0,0,0,
BRIKAMA,FONI BREFET,BESSI CCF,BESSI CCF 2,308032,0,0,0,0,0,0,
BRIKAMA,FONI BREFET,BEREFT BANTABA,BEREFT BANTABA,308041,0,0,0,0,0,0,
BRIKAMA,FONI BREFET,SUTUSINJANG DAY CARE CENTRE,SUTUSINJANG DAY CARE CENTRE 1,308051,0,0,0,0,0,0,
BRIKAMA,FONI BREFET,SUTUSINJANG DAY CARE CENTRE,SUTUSINJANG DAY CARE CENTRE 2,308052,0,0,0,0,0,0,
BRIKAMA,FONI BREFET,BAJANA BANTABA,BAJANA BANTABA,308061,0,0,0,0,0,0,
BRIKAMA,FONI BREFET,BULOCK BANTABA,BULOCK BANTABA 1,308071,0,0,0,0,0,0,
BRIKAMA,FONI BREFET,BULOCK BANTABA,BULOCK BANTABA 2,308072,0,0,0,0,0,0,
BRIKAMA,FONI BREFET,BULOCK BANTABA,BULOCK BANTABA 3,308073,0,0,0,0,0,0,
BRIKAMA,FONI BREFET,BULOCK BANTABA,BULOCK BANTABA 4,308074,0,0,0,0,0,0,
BRIKAMA,FONI BINTANG,ARANGALEN BANTABA,ARANGALEN BANTABA,309011,0,0,0,0,0,0,
BRIKAMA,FONI BINTANG,BAJAGARR BANTABA,BAJAGARR BANTABA,309021,0,0,0,0,0,0,
BRIKAMA,FONI BINTANG,BATABUT KANTORA,BATABUT KANTORA 1,309031,0,0,0,0,0,0,
BRIKAMA,FONI BINTANG,BATABUT KANTORA,BATABUT KANTORA 2,309032,0,0,0,0,0,0,
BRIKAMA,FONI BINTANG,KUSAMAI BANTABA,KUSAMAI BANTABA 1,309041,0,0,0,0,0,0,
BRIKAMA,FONI BINTANG,KUSAMAI BANTABA,KUSAMAI BANTABA 2,309042,0,0,0,0,0,0,
BRIKAMA,FONI BINTANG,TAMPOTO,TAMPOTO 1,309051,0,0,0,0,0,0,
BRIKAMA,FONI BINTANG,TAMPOTO,TAMPOTO 2,309052,0,0,0,0,0,0,
BRIKAMA,FONI BINTANG,KANSANYI ECD,KANSANYI ECD,309061,0,0,0,0,0,0,
BRIKAMA,FONI BINTANG,SIBANOR BANTABA,SIBANOR BANTABA 1,309071,0,0,0,0,0,0,
BRIKAMA,FONI BINTANG,SIBANOR BANTABA,SIBANOR BANTABA 2,309072,0,0,0,0,0,0,
BRIKAMA,FONI BINTANG,SIBANOR BANTABA,SIBANOR BANTABA 3,309073,0,0,0,0,0,0,
BRIKAMA,FONI BINTANG,SIBANOR BANTABA,SIBANOR BANTABA 4,309074,0,0,0,0,0,0,
BRIKAMA,FONI BINTANG,BINTANG BANTABA,BINTANG BANTABA,309081,0,0,0,0,0,0,
BRIKAMA,FONI BINTANG,BULLANJORR BANTABA,BULLANJORR BANTABA,309091,0,0,0,0,0,0,
BRIKAMA,FONI BINTANG,JANACK BANTABA,JANACK BANTABA 1,309101,0,0,0,0,0,0,
BRIKAMA,FONI BINTANG,JANACK BANTABA,JANACK BANTABA 2,309102,0,0,0,0,0,0,
BRIKAMA,FONI BINTANG,BATENDING KAJERA BANTABA,BATENDING KAJERA BANTABA,309111,0,0,0,0,0,0,
BRIKAMA,FONI BINTANG,JAKOI SIBIRICK,JAKOI SIBIRICK,309121,0,0,0,0,0,0,
BRIKAMA,FONI KANSALA,SANGHAJORR HEALTH CENTRE,SANGHAJORR HEALTH CENTRE 1,310011,0,0,0,0,0,0,
BRIKAMA,FONI KANSALA,SANGHAJORR HEALTH CENTRE,SANGHAJORR HEALTH CENTRE 2,310012,0,0,0,0,0,0,
BRIKAMA,FONI KANSALA,DARSILAMEH BANTABA,DARSILAMEH BANTABA,310021,0,0,0,0,0,0,
BRIKAMA,FONI KANSALA,KANFENDI BANTABA,KANFENDI BANTABA 1,310031,0,0,0,0,0,0,
BRIKAMA,FONI KANSALA,KANFENDI BANTABA,KANFENDI BANTABA 2,310032,0,0,0,0,0,0,
BRIKAMA,FONI KANSALA,KANILAI PRI. SCH.,KANILAI PRI. SCH. 1,310041,0,0,0,0,0,0,
BRIKAMA,FONI KANSALA,KANILAI PRI. SCH.,KANILAI PRI. SCH.2,310042,0,0,0,0,0,0,
BRIKAMA,FONI KANSALA,KANILAI PRI. SCH.,KANILAI PRI. SCH. 3,310043,0,0,0,0,0,0,
BRIKAMA,FONI KANSALA,KANILAI PRI. SCH.,KANILAI PRI. SCH. 4,310044,0,0,0,0,0,0,
BRIKAMA,FONI KANSALA,JEKESI DANDONI BANTABA,JEKESI DANDONI BANTABA,310051,0,0,0,0,0,0,
BRIKAMA,FONI KANSALA,BWIAM CCF,BWIAM CCF 1,310061,0,0,0,0,0,0,
BRIKAMA,FONI KANSALA,BWIAM CCF,BWIAM CCF 2,310062,0,0,0,0,0,0,
BRIKAMA,FONI KANSALA,BWIAM CCF,BWIAM CCF 3,310063,0,0,0,0,0,0,
BRIKAMA,FONI KANSALA,DOBONG BANTABA,DOBONG BANTABA,310071,0,0,0,0,0,0,
BRIKAMA,FONI KANSALA,KAMPANT ANGLICAN CHURCH,KAMPANT ANGLICAN CHURCH 1,310081,0,0,0,0,0,0,
BRIKAMA,FONI KANSALA,KAMPANT ANGLICAN CHURCH,KAMPANT ANGLICAN CHURCH 2,310082,0,0,0,0,0,0,
BRIKAMA,FONI BONDALI,CHABAI BANTABA,CHABAI BANTABA,311011,0,0,0,0,0,0,
BRIKAMA,FONI BONDALI,BONDALI JOLA CHIEF'S QUARTER,BONDALI JOLA CHIEF'S QUARTER 1,311021,0,0,0,0,0,0,
BRIKAMA,FONI BONDALI,BONDALI JOLA CHIEF'S QUARTER,BONDALI JOLA CHIEF'S QUARTER 2,311022,0,0,0,0,0,0,
BRIKAMA,FONI BONDALI,KANKURANG BANTABA,KANKURANG BANTABA 1,311031,0,0,0,0,0,0,
BRIKAMA,FONI BONDALI,KANKURANG BANTABA,KANKURANG BANTABA 2,311032,0,0,0,0,0,0,
BRIKAMA,FONI BONDALI,MAYORK HEALTH CENTRE,MAYORK HEALTH CENTRE 1,311041,0,0,0,0,0,0,
BRIKAMA,FONI BONDALI,MAYORK HEALTH CENTRE,MAYORK HEALTH CENTRE 2,311042,0,0,0,0,0,0,
BRIKAMA,FONI BONDALI,BANTANJANG BANTABA,BANTANJANG BANTABA,311051,0,0,0,0,0,0,
BRIKAMA,FONI JARROL,KALAGI BANTABA,KALAGI BANTABA 1,312011,0,0,0,0,0,0,
BRIKAMA,FONI JARROL,KALAGI BANTABA,KALAGI BANTABA 2,312012,0,0,0,0,0,0,
BRIKAMA,FONI JARROL,SINTET HEALTH CENTRE,SINTET HEALTH CENTRE 1,312021,0,0,0,0,0,0,
BRIKAMA,FONI JARROL,SINTET HEALTH CENTRE,SINTET HEALTH CENTRE 2,312022,0,0,0,0,0,0,
BRIKAMA,FONI JARROL,KANMAMUDOU ECD,KANMAMUDOU ECD 1,312031,0,0,0,0,0,0,
BRIKAMA,FONI JARROL,KANMAMUDOU ECD,KANMAMUDOU ECD 2,312032,0,0,0,0,0,0,
BRIKAMA,FONI JARROL,WASSADOU BANTABA,WASSADOU BANTABA,312041,0,0,0,0,0,0,
BRIKAMA,FONI JARROL,ARANKON KUNDA BANTABA,ARANKON KUNDA BANTABA,312051,0,0,0,0,0,0,
KEREWAN,LOWER NUIMI,MISIRANDING BANTABA,MISIRANDING BANTABA 1,401011,0,0,0,0,0,0,
KEREWAN,LOWER NUIMI,MISIRANDING BANTABA,MISIRANDING BANTABA 2,401012,0,0,0,0,0,0,
KEREWAN,LOWER NUIMI,JINACK KAJATA BANATBA,JINACK KAJATA BANATBA,401021,0,0,0,0,0,0,
KEREWAN,LOWER NUIMI,HAMDALAI MOSQUE,HAMDALAI MOSQUE 1,401031,0,0,0,0,0,0,
KEREWAN,LOWER NUIMI,HAMDALAI MOSQUE,HAMDALAI MOSQUE 2,401032,0,0,0,0,0,0,
KEREWAN,LOWER NUIMI,FASS NJAGA CHOI VIDEO HALL,FASS NJAGA CHOI VIDEO HALL 1,401041,0,0,0,0,0,0,
KEREWAN,LOWER NUIMI,FASS NJAGA CHOI VIDEO HALL,FASS NJAGA CHOI VIDEO HALL 2,401042,0,0,0,0,0,0,
KEREWAN,LOWER NUIMI,FASS NJAGA CHOI VIDEO HALL,FASS NJAGA CHOI VIDEO HALL 3,401043,0,0,0,0,0,0,
KEREWAN,LOWER NUIMI,KERR JATTA BANTABA,KERR JATTA BANTABA,401051,0,0,0,0,0,0,
KEREWAN,LOWER NUIMI,NJONGON BANTABA,NJONGON BANTABA 1,401061,0,0,0,0,0,0,
KEREWAN,LOWER NUIMI,NJONGON BANTABA,NJONGON BANTABA 2,401062,0,0,0,0,0,0,
KEREWAN,LOWER NUIMI,MBOLLET BA BANTABA,MBOLLET BA BANTABA 1,401071,0,0,0,0,0,0,
KEREWAN,LOWER NUIMI,MBOLLET BA BANTABA,MBOLLET BA BANTABA 2,401072,0,0,0,0,0,0,
KEREWAN,LOWER NUIMI,KANUMA YOUTH CENTRE,KANUMA YOUTH CENTRE 1,401081,0,0,0,0,0,0,
KEREWAN,LOWER NUIMI,KANUMA YOUTH CENTRE,KANUMA YOUTH CENTRE 2,401082,0,0,0,0,0,0,
KEREWAN,LOWER NUIMI,MADINA KANUMA BANTABA,MADINA KANUMA BANTABA 1,401091,0,0,0,0,0,0,
KEREWAN,LOWER NUIMI,MADINA KANUMA BANTABA,MADINA KANUMA BANTABA 2,401092,0,0,0,0,0,0,
KEREWAN,LOWER NUIMI,ESSAU A OLD VET,ESSAU A OLD VET 1,401101,0,0,0,0,0,0,
KEREWAN,LOWER NUIMI,ESSAU A OLD VET,ESSAU A OLD VET 2,401102,0,0,0,0,0,0,
KEREWAN,LOWER NUIMI,ESSAU A OLD VET,ESSAU A OLD VET 3,401103,0,0,0,0,0,0,
KEREWAN,LOWER NUIMI,ESSAU A OLD VET,ESSAU A OLD VET 4,401104,0,0,0,0,0,0,
KEREWAN,LOWER NUIMI,ESSAU B SEN SEC SCH,ESSAU B SEN SEC SCH,401111,0,0,0,0,0,0,
KEREWAN,LOWER NUIMI,BARRA BANTABA ( NEAR ALKALO'S COMP),BARRA BANTABA ( NEAR ALKALO'S COMP) 1,401121,0,0,0,0,0,0,
KEREWAN,LOWER NUIMI,BARRA BANTABA ( NEAR ALKALO'S COMP),BARRA BANTABA ( NEAR ALKALO'S COMP) 2,401122,0,0,0,0,0,0,
KEREWAN,LOWER NUIMI,BARRA BANTABA ( NEAR ALKALO'S COMP),BARRA BANTABA ( NEAR ALKALO'S COMP) 3,401123,0,0,0,0,0,0,
KEREWAN,LOWER NUIMI,BARRA BANTABA ( NEAR ALKALO'S COMP),BARRA BANTABA ( NEAR ALKALO'S COMP) 4,401124,0,0,0,0,0,0,
KEREWAN,LOWER NUIMI,NDUNGU KEBBEH BANTABA,NDUNGU KEBBEH BANTABA 1,401131,0,0,0,0,0,0,
KEREWAN,LOWER NUIMI,NDUNGU KEBBEH BANTABA,NDUNGU KEBBEH BANTABA 2,401132,0,0,0,0,0,0,
KEREWAN,LOWER NUIMI,NDUNGU KEBBEH BANTABA,NDUNGU KEBBEH BANTABA 3,401133,0,0,0,0,0,0,
KEREWAN,LOWER NUIMI,MAKA BALA MANNEH BANTABA,MAKA BALA MANNEH BANTABA,401141,0,0,0,0,0,0,
KEREWAN,LOWER NUIMI,SARE BOHOUM (KERR OMAR JAWARA ) BANTABA,SARE BOHOUM (KERR OMAR JAWARA ) BANTABA,401151,0,0,0,0,0,0,
KEREWAN,LOWER NUIMI,TUBA ANGALLEH BANTABA,TUBA ANGALLEH BANTABA,401161,0,0,0,0,0,0,
KEREWAN,LOWER NUIMI,MEDINA MANNEH BANTABA,MEDINA MANNEH BANTABA,401171,0,0,0,0,0,0,
KEREWAN,LOWER NUIMI,KERR MALICK SARR BANTABA,KERR MALICK SARR BANTABA,401181,0,0,0,0,0,0,
KEREWAN,LOWER NUIMI,NDOFAN FIRST AID CENTRE,NDOFAN FIRST AID CENTRE,401191,0,0,0,0,0,0,
KEREWAN,LOWER NUIMI,JAGLEH (KERR WALLY) BANTABA,JAGLEH (KERR WALLY) BANTABA,401201,0,0,0,0,0,0,
KEREWAN,LOWER NUIMI,MEDINA SERING MASS BANTABA AT NEW MOSQUE,MEDINA SERING MASS BANTABA AT NEW MOSQUE 1,401211,0,0,0,0,0,0,
KEREWAN,LOWER NUIMI,MEDINA SERING MASS BANTABA AT NEW MOSQUE,MEDINA SERING MASS BANTABA AT NEW MOSQUE 2,401212,0,0,0,0,0,0,
KEREWAN,LOWER NUIMI,MEDINA SERING MASS BANTABA AT NEW MOSQUE,MEDINA SERING MASS BANTABA AT NEW MOSQUE 3,401213,0,0,0,0,0,0,
KEREWAN,LOWER NUIMI,CHAMEN BANTABA,CHAMEN BANTABA,401221,0,0,0,0,0,0,
KEREWAN,LOWER NUIMI,SAMBA KALLA HEALTH CENTRE,SAMBA KALLA HEALTH CENTRE,401231,0,0,0,0,0,0,
KEREWAN,LOWER NUIMI,SAMBA NJABEH BANTABA,SAMBA NJABEH BANTABA,401241,0,0,0,0,0,0,
KEREWAN,LOWER NUIMI,NDUNGU CHAREN BANTABA,NDUNGU CHAREN BANTABA,401251,0,0,0,0,0,0,
KEREWAN,LOWER NUIMI,BAKINDICK MANDINKA BANTABA,BAKINDICK MANDINKA BANTABA 1,401261,0,0,0,0,0,0,
KEREWAN,LOWER NUIMI,BAKINDICK MANDINKA BANTABA,BAKINDICK MANDINKA BANTABA 2,401262,0,0,0,0,0,0,
KEREWAN,LOWER NUIMI,BERENDING SKILL CENTRE,BERENDING SKILL CENTRE 1,401271,0,0,0,0,0,0,
KEREWAN,LOWER NUIMI,BERENDING SKILL CENTRE,BERENDING SKILL CENTRE 2,401272,0,0,0,0,0,0,
KEREWAN,LOWER NUIMI,BUNIADU HEALTH CENTRE,BUNIADU HEALTH CENTRE,401281,0,0,0,0,0,0,
KEREWAN,LOWER NUIMI,SAMI SOTOKOI (SAMI ESSAU) BANTABA,SAMI SOTOKOI (SAMI ESSAU) BANTABA,401291,0,0,0,0,0,0,
KEREWAN,UPPER NUIMI,SAMI KOTO SEED STORE,SAMI KOTO SEED STORE,402011,0,0,0,0,0,0,
KEREWAN,UPPER NUIMI,SIKA HEALTH CENTRE,SIKA HEALTH CENTRE,402021,0,0,0,0,0,0,
KEREWAN,UPPER NUIMI,ALBREDA SCHOOL,ALBREDA SCHOOL 1,402031,0,0,0,0,0,0,
KEREWAN,UPPER NUIMI,ALBREDA SCHOOL,ALBREDA SCHOOL 2,402032,0,0,0,0,0,0,
KEREWAN,UPPER NUIMI,LAMIN SCHOOL,LAMIN SCHOOL 1,402041,0,0,0,0,0,0,
KEREWAN,UPPER NUIMI,LAMIN SCHOOL,LAMIN SCHOOL 2,402042,0,0,0,0,0,0,
KEREWAN,UPPER NUIMI,SITANUNKU BANTABA,SITANUNKU BANTABA 1,402051,0,0,0,0,0,0,
KEREWAN,UPPER NUIMI,SITANUNKU BANTABA,SITANUNKU BANTABA 2,402052,0,0,0,0,0,0,
KEREWAN,UPPER NUIMI,ALJAMDU BANTABA,ALJAMDU BANTABA,402061,0,0,0,0,0,0,
KEREWAN,UPPER NUIMI,MADINA SIDIYA BANTABA,MADINA SIDIYA BANTABA 1,402071,0,0,0,0,0,0,
KEREWAN,UPPER NUIMI,MADINA SIDIYA BANTABA,MADINA SIDIYA BANTABA 2,402072,0,0,0,0,0,0,
KEREWAN,UPPER NUIMI,BAKALAR MEDINA BANTABA,BAKALAR MEDINA BANTABA 1,402081,0,0,0,0,0,0,
KEREWAN,UPPER NUIMI,BAKALAR MEDINA BANTABA,BAKALAR MEDINA BANTABA 2,402082,0,0,0,0,0,0,
KEREWAN,UPPER NUIMI,JURUNKU BANTABA,JURUNKU BANTABA,402091,0,0,0,0,0,0,
KEREWAN,UPPER NUIMI,CHILLA HEALTH CENTRE,CHILLA HEALTH CENTRE 1,402101,0,0,0,0,0,0,
KEREWAN,UPPER NUIMI,CHILLA HEALTH CENTRE,CHILLA HEALTH CENTRE 2,402102,0,0,0,0,0,0,
KEREWAN,UPPER NUIMI,KABAKOTO BANTABA,KABAKOTO BANTABA,402111,0,0,0,0,0,0,
KEREWAN,UPPER NUIMI,DARUSALAM BANTABA,DARUSALAM BANTABA,402121,0,0,0,0,0,0,
KEREWAN,UPPER NUIMI,PRINCE BANTABA,PRINCE BANTABA,402131,0,0,0,0,0,0,
KEREWAN,UPPER NUIMI,BIRAN KANNI BANTABA,BIRAN KANNI BANTABA,402141,0,0,0,0,0,0,
KEREWAN,UPPER NUIMI,MEDINA BAFULOTO MARKET,MEDINA BAFULOTO MARKET 1,402151,0,0,0,0,0,0,
KEREWAN,UPPER NUIMI,MEDINA BAFULOTO MARKET,MEDINA BAFULOTO MARKET 2,402152,0,0,0,0,0,0,
KEREWAN,UPPER NUIMI,KERR CHEBO JALLOW (KAYAL) BANTABA,KERR CHEBO JALLOW (KAYAL) BANTABA,402161,0,0,0,0,0,0,
KEREWAN,UPPER NUIMI,PAKAU BA (PAKAU NJOGU) HEALTH CENTRE,PAKAU BA (PAKAU NJOGU) HEALTH CENTRE 1,402171,0,0,0,0,0,0,
KEREWAN,UPPER NUIMI,PAKAU BA (PAKAU NJOGU) HEALTH CENTRE,PAKAU BA (PAKAU NJOGU) HEALTH CENTRE 2,402172,0,0,0,0,0,0,
KEREWAN,UPPER NUIMI,FASS OMAR SAHO HEALTH CENTRE,FASS OMAR SAHO HEALTH CENTRE 1,402181,0,0,0,0,0,0,
KEREWAN,UPPER NUIMI,FASS OMAR SAHO HEALTH CENTRE,FASS OMAR SAHO HEALTH CENTRE 2,402182,0,0,0,0,0,0,
KEREWAN,UPPER NUIMI,FASS OMAR SAHO HEALTH CENTRE,FASS OMAR SAHO HEALTH CENTRE 3,402183,0,0,0,0,0,0,
KEREWAN,UPPER NUIMI,PASSY BANTABA,PASSY BANTABA,402191,0,0,0,0,0,0,
KEREWAN,JOKADOU,MADINA MODUM (BANTNDINGWOLLOF) BANTABA,MADINA MODUM (BANTNDINGWOLLOF) BANTABA 1,403011,0,0,0,0,0,0,
KEREWAN,JOKADOU,MADINA MODUM (BANTNDINGWOLLOF) BANTABA,MADINA MODUM (BANTNDINGWOLLOF) BANTABA 2,403012,0,0,0,0,0,0,
KEREWAN,JOKADOU,GISSA (KERR AMADOU FAYEL.) BANTABA,GISSA (KERR AMADOU FAYEL.) BANTABA 1,403021,0,0,0,0,0,0,
KEREWAN,JOKADOU,GISSA (KERR AMADOU FAYEL.) BANTABA,GISSA (KERR AMADOU FAYEL.) BANTABA 2,403022,0,0,0,0,0,0,
KEREWAN,JOKADOU,KERR OMAR SAINE BANTABA,KERR OMAR SAINE BANTABA,403031,0,0,0,0,0,0,
KEREWAN,JOKADOU,DARUSALAM (KERR MATAR SARR) BANTABA,DARUSALAM (KERR MATAR SARR) BANTABA,403041,0,0,0,0,0,0,
KEREWAN,JOKADOU,KERR SELLEH HEALTH CENTRE,KERR SELLEH HEALTH CENTRE,403051,0,0,0,0,0,0,
KEREWAN,JOKADOU,TORO ALASAN BANTABA,TORO ALASAN BANTABA,403061,0,0,0,0,0,0,
KEREWAN,JOKADOU,KUNTAYA BANTABA,KUNTAYA BANTABA 1,403071,0,0,0,0,0,0,
KEREWAN,JOKADOU,KUNTAYA BANTABA,KUNTAYA BANTABA 2,403072,0,0,0,0,0,0,
KEREWAN,JOKADOU,KERR JARGA JOBE HEALTH CENTRE,KERR JARGA JOBE HEALTH CENTRE,403081,0,0,0,0,0,0,
KEREWAN,JOKADOU,KARANTABA HEALTH CENTRE,KARANTABA HEALTH CENTRE,403091,0,0,0,0,0,0,
KEREWAN,JOKADOU,TAMBANA OLD VISACA BANK,TAMBANA OLD VISACA BANK,403101,0,0,0,0,0,0,
KEREWAN,JOKADOU,MUNYAGEN HEALTH CENTRE,MUNYAGEN HEALTH CENTRE 1,403111,0,0,0,0,0,0,
KEREWAN,JOKADOU,MUNYAGEN HEALTH CENTRE,MUNYAGEN HEALTH CENTRE 2,403112,0,0,0,0,0,0,
KEREWAN,JOKADOU,KERR MAJAW (CHESSAY) BANTABA,KERR MAJAW (CHESSAY) BANTABA 1,403121,0,0,0,0,0,0,
KEREWAN,JOKADOU,KERR MAJAW (CHESSAY) BANTABA,KERR MAJAW (CHESSAY) BANTABA 2,403122,0,0,0,0,0,0,
KEREWAN,JOKADOU,PASSY NGAYEN (KERR ALAGIE MALICK) BANTABA,PASSY NGAYEN (KERR ALAGIE MALICK) BANTABA,403131,0,0,0,0,0,0,
KEREWAN,JOKADOU,BALI MANDINKA SCHOOL,BALI MANDINKA SCHOOL 1,403141,0,0,0,0,0,0,
KEREWAN,JOKADOU,BALI MANDINKA SCHOOL,BALI MANDINKA SCHOOL 2,403142,0,0,0,0,0,0,
KEREWAN,JOKADOU,DASILAMEH BANTABA,DASILAMEH BANTABA 1,403151,0,0,0,0,0,0,
KEREWAN,JOKADOU,DASILAMEH BANTABA,DASILAMEH BANTABA 2,403152,0,0,0,0,0,0,
KEREWAN,LOWER BADDIBU,KERR ARDO BANTABA,KERR ARDO BANTABA,404011,0,0,0,0,0,0,
KEREWAN,LOWER BADDIBU,MBAMORI KUNDA HEALTH CENTRE,MBAMORI KUNDA HEALTH CENTRE 1,404021,0,0,0,0,0,0,
KEREWAN,LOWER BADDIBU,MBAMORI KUNDA HEALTH CENTRE,MBAMORI KUNDA HEALTH CENTRE 2,404022,0,0,0,0,0,0,
KEREWAN,LOWER BADDIBU,GUNJUR BANTABA,GUNJUR BANTABA,404031,0,0,0,0,0,0,
KEREWAN,LOWER BADDIBU,BANNI BANTABA,BANNI BANTABA,404041,0,0,0,0,0,0,
KEREWAN,LOWER BADDIBU,SAABA BANTABA,SAABA BANTABA 1,404051,0,0,0,0,0,0,
KEREWAN,LOWER BADDIBU,SAABA BANTABA,SAABA BANTABA 2,404052,0,0,0,0,0,0,
KEREWAN,LOWER BADDIBU,KINTEH KUNDA JANNEH YAA BANTABA,KINTEH KUNDA JANNEH YAA BANTABA,404061,0,0,0,0,0,0,
KEREWAN,LOWER BADDIBU,SUWAREH KUNDA BANTABA,SUWAREH KUNDA BANTABA,404071,0,0,0,0,0,0,
KEREWAN,LOWER BADDIBU,TOROBA BANTABA,TOROBA BANTABA,404081,0,0,0,0,0,0,
KEREWAN,LOWER BADDIBU,NJAWARA BANTABA,NJAWARA BANTABA,404091,0,0,0,0,0,0,
KEREWAN,LOWER BADDIBU,KEREWAN OLD MARKET,KEREWAN OLD MARKET 1,404101,0,0,0,0,0,0,
KEREWAN,LOWER BADDIBU,KEREWAN OLD MARKET,KEREWAN OLD MARKET 2,404102,0,0,0,0,0,0,
KEREWAN,LOWER BADDIBU,KEREWAN OLD MARKET,KEREWAN OLD MARKET 3,404103,0,0,0,0,0,0,
KEREWAN,CENTRAL BADDIBU,SALIKENNE MARKET,SALIKENNE MARKET 1,405011,0,0,0,0,0,0,
KEREWAN,CENTRAL BADDIBU,SALIKENNE MARKET,SALIKENNE MARKET 2,405012,0,0,0,0,0,0,
KEREWAN,CENTRAL BADDIBU,SALIKENNE MARKET,SALIKENNE MARKET 3,405013,0,0,0,0,0,0,
KEREWAN,CENTRAL BADDIBU,MANDORY HEALTH POST,MANDORY HEALTH POST,405021,0,0,0,0,0,0,
KEREWAN,CENTRAL BADDIBU,KINTEH KUNDA MARONG KUNDA BANTABA,KINTEH KUNDA MARONG KUNDA BANTABA,405031,0,0,0,0,0,0,
KEREWAN,CENTRAL BADDIBU,NJABA KUNDA BANTABA,NJABA KUNDA BANTABA 1,405041,0,0,0,0,0,0,
KEREWAN,CENTRAL BADDIBU,NJABA KUNDA BANTABA,NJABA KUNDA BANTABA 2,405042,0,0,0,0,0,0,
KEREWAN,CENTRAL BADDIBU,MINTEH KUNDA BANTABA,MINTEH KUNDA BANTABA,405051,0,0,0,0,0,0,
KEREWAN,CENTRAL BADDIBU,KERR KATIM WOLLOF BANTABA,KERR KATIM WOLLOF BANTABA,405061,0,0,0,0,0,0,
KEREWAN,CENTRAL BADDIBU,WELLINGARA BANTABA,WELLINGARA BANTABA,405071,0,0,0,0,0,0,
KEREWAN,CENTRAL BADDIBU,NAWLARU BANTABA,NAWLARU BANTABA 1,405081,0,0,0,0,0,0,
KEREWAN,CENTRAL BADDIBU,NAWLARU BANTABA,NAWLARU BANTABA 2,405082,0,0,0,0,0,0,
KEREWAN,CENTRAL BADDIBU,KERR PATEH KORE SEED STORE,KERR PATEH KORE SEED STORE 1,405091,0,0,0,0,0,0,
KEREWAN,CENTRAL BADDIBU,KERR PATEH KORE SEED STORE,KERR PATEH KORE SEED STORE 2,405092,0,0,0,0,0,0,
KEREWAN,CENTRAL BADDIBU,DARU RILWAN HEALTH POST,DARU RILWAN HEALTH POST 1,405101,0,0,0,0,0,0,
